game_id,player_id,min_on,min_off,min_so
734249,52480,55,,
734249,52497,86,,
734249,38248,74,,
734093,63609,,75,
734093,63703,,82,
734093,52480,75,,
734093,52497,82,,
734262,43779,,82,
734262,51911,,67,
734262,63703,,51,
734262,74288,82,,
734262,52497,51,,
734262,78063,67,,
734176,41399,,86,
734176,43779,,26,
734176,63703,,72,
734176,74288,86,,
734176,49717,26,,
734176,52497,72,,
734272,58164,,67,
734272,63703,,75,
734272,74288,67,,
734272,52497,75,,
734281,52497,,68,
734281,51911,,89,
734281,63609,,63,
734281,80291,63,,
734281,38248,89,,
734281,63703,68,,
734296,41399,,58,
734296,51911,,72,
734296,63703,,72,
734296,52497,72,,
734296,80291,58,,
734296,38248,72,,
745457,71520,,87,
745457,51911,,89,
745457,63703,,86,
745457,52497,86,,
745457,80291,89,,
745457,38248,87,,
745459,49717,,69,
745459,38248,69,,
745502,63609,,61,
745502,38248,,53,
745502,52497,61,,
745502,80291,53,,
734307,98638,,36,
734307,52480,,76,
734307,94139,,64,
733761,52497,,74,
733761,51911,,89,
733761,52480,74,,
733761,65015,89,,
733781,55554,,1,
733781,51911,,89,
733781,41399,1,,
733781,52480,89,,
733781,65015,89,,
733793,43779,,88,
733793,52497,,76,
733793,65015,76,,
733793,58780,88,,
733816,51911,,89,
733816,63609,,72,
733816,52480,89,,
733816,65015,72,,
733828,41399,,74,
733828,43779,,78,
733828,63609,,69,
733828,55554,74,,
733828,52480,69,,
733828,65015,78,,
733840,43779,,59,
733840,52480,59,,
733843,52480,,83,
733843,52497,,83,
733843,65015,83,,
733843,58780,83,,
733865,43779,,76,
733865,52497,,70,
733865,63609,,46,
733865,52480,76,,
733865,65015,46,,
733865,58780,70,,
733878,41945,,,54
733888,43779,,23,
733888,65015,,26,
733888,58780,,63,
733888,52480,23,,
733888,52497,26,,
733888,89957,63,,
733938,65015,,62,
733938,86076,,85,
733938,88950,85,,
733938,58780,62,,
733968,41399,,86,
733968,52497,,89,
733968,58780,,82,
733968,71423,86,,
733968,52480,82,,
733968,89957,89,,
733984,65015,,82,
733984,38248,,68,
733984,86076,,,64
733984,71423,68,,
733984,52480,82,,
733990,43779,,69,
733990,65015,,89,
733990,66040,,60,
733990,71423,89,,
733990,71520,69,,
733990,52480,60,,
734005,52497,,57,
734005,51911,57,,
734020,55554,,52,
734020,43779,,77,
734020,38248,,63,
734020,71423,52,,
734020,65015,77,,
734020,51911,63,,
734027,52497,,57,
734027,86076,,86,
734027,38248,,65,
734027,66040,86,,
734027,51911,57,,
734045,71520,,31,
734045,43779,,89,
734045,38248,,64,
734045,65015,31,,
734045,66040,89,,
734045,52497,64,,
734117,36541,,59,
734117,65015,,46,
734117,38248,,81,
734117,51911,59,,
734117,86076,46,,
734117,63703,81,,
734105,49717,,55,
734105,52497,,83,
734105,51911,,79,
734105,43779,55,,
734105,65015,79,,
734105,63703,83,,
734147,80291,,84,
734147,65015,84,,
734165,52497,,69,
734165,80291,,32,
734165,86076,,51,
734165,65015,32,,
734165,38248,51,,
734165,63703,69,,
734183,71520,,8,
734183,38248,,69,
734183,63703,,58,
734183,43779,8,,
734183,52497,58,,
734183,51911,69,,
734119,44409,,73,
734119,52480,,83,
734119,43779,,89,
734119,63609,83,,
734119,38248,73,,
734119,63703,89,,
734213,38248,,66,
734213,63703,,75,
734213,52497,75,,
734213,51911,66,,
734224,52497,,71,
734224,51911,,71,
734224,63609,,89,
734224,52480,89,,
734224,38248,71,,
734224,63703,71,,
734236,52497,,89,
734236,63609,,58,
734236,52480,58,,
734236,63703,89,,
734052,43779,,67,
734052,65015,67,,
734069,65015,,65,
734069,38248,,89,
734069,71520,89,,
734069,63609,65,,
734077,65015,,64,
734077,49717,,75,
734077,38248,,75,
734077,71520,75,,
734077,52480,64,,
734077,63609,75,,
715191,71520,,55,
715191,80206,,71,
715191,52480,71,,
715191,66526,55,,
715210,55554,,73,
715210,63703,,63,
715210,80206,,63,
715210,51765,73,,
715210,66526,63,,
715210,38248,63,,
715218,52480,,46,
715218,66526,,83,
715218,71423,83,,
715218,51765,46,,
715269,62951,,33,
715269,52480,,51,
715269,51765,,71,
715269,46619,33,,
715269,71520,71,,
715269,66526,51,,
715272,66040,,89,
715272,66526,,46,
715272,38248,46,,
715272,80206,89,,
715150,51911,,64,
715150,52480,64,,
715162,55554,,46,
715162,63703,,89,
715162,46619,89,,
715162,52480,46,,
715174,62951,,45,
715174,38248,,72,
715174,63703,,47,
715174,46691,45,,
715174,52480,72,,
715174,51911,47,,
715233,38248,,79,
715233,44409,,,72
715233,46619,79,,
715240,66040,,78,
715240,51911,,89,
715240,38248,,86,
715240,71520,86,,
715240,51765,78,,
715240,80206,89,,
715257,38248,,56,
715257,51765,56,,
715294,66040,,59,
715294,38248,,89,
715294,51765,59,,
715294,80206,89,,
715300,71423,,33,
715300,66040,,89,
715300,46691,33,,
715300,51765,89,,
715317,66040,,66,
715317,38248,,83,
715317,80206,,66,
715317,36541,66,,
715317,51765,83,,
715317,51911,66,,
715321,44409,,57,
715321,66040,,67,
715321,51765,,62,
715321,71520,,,50
715321,55554,67,,
715321,36541,57,,
715321,52480,62,,
715331,55554,,60,
715331,51765,60,,
715351,55554,,89,
715351,51911,,89,
715351,44409,89,,
715351,51765,89,,
715387,59954,,74,
715387,52480,74,,
715395,46691,,69,
715395,52480,,85,
715395,71520,69,,
715395,59954,85,,
715404,52480,,62,
715404,38248,,58,
715404,44409,62,,
715404,59954,58,,
715414,62951,,41,
715414,43779,,29,
715414,18014,,50,
715414,44409,41,,
715414,52480,29,,
715414,38248,50,,
715419,55554,,46,
715419,66040,46,,
715438,55554,,46,
715438,41399,,66,
715438,52480,,66,
715438,18014,,75,
715438,44409,46,,
715438,38248,75,,
715438,59954,66,,
715451,18014,,46,
715451,59954,46,,
715454,52480,,69,
715454,59954,,86,
715454,65015,86,,
715454,38248,69,,
715473,52480,,82,
715473,41945,,71,
715473,63703,82,,
715473,59954,71,,
715487,52480,,86,
715487,59954,,77,
715487,65015,86,,
715487,63703,77,,
715500,52480,,86,
715500,18014,86,,
715511,52777,,47,
715511,52480,,71,
715511,44409,47,,
715511,55478,71,,
715526,18014,,81,
715526,55478,81,,
715537,55478,,70,
715537,18014,70,,
715543,41945,,70,
715543,18014,,59,
715543,52480,59,,
715543,65015,70,,
715566,65015,,74,
715566,35555,,81,
715566,18014,81,,
715566,55478,74,,
715579,52480,,89,
715579,65015,,74,
715579,35555,,89,
715579,18014,89,,
715579,55478,74,,
715579,80206,89,,
715524,52777,,58,
715524,46691,58,,
715593,52480,,78,
715593,35555,,46,
715593,71520,78,,
715593,43779,46,,
715602,65015,,80,
715602,55478,80,,
715615,65015,,64,
715615,18014,,75,
715615,52480,64,,
715615,78996,75,,
715630,65015,,84,
715630,18014,,76,
715630,55478,84,,
715630,78996,76,,
715641,41945,,57,
715641,65015,,77,
715641,18014,,61,
715641,55478,57,,
715641,35555,77,,
715641,78996,61,,
715655,71520,,61,
715655,51911,,88,
715655,52480,61,,
715655,65015,88,,
715667,41945,,68,
715667,35555,,62,
715667,65015,62,,
715667,18014,68,,
715677,52777,,46,
715677,43779,,82,
715677,65015,,60,
715677,46691,46,,
715677,52480,60,,
715677,18014,82,,
715686,41399,,66,
715686,71520,,75,
715686,62951,66,,
715686,65015,75,,
715359,55554,,46,
715359,38248,46,,
691205,55554,,73,
691205,72069,,73,
691205,13834,73,,
691205,19157,73,,
691003,74874,,21,
691003,61259,,68,
691003,63703,,85,
691003,46619,21,,
691003,45088,68,,
691003,19157,85,,
691167,55480,,75,
691167,14601,,76,
691167,51374,,75,
691167,53459,76,,
691167,45088,75,,
691167,60000,75,,
691281,14601,,45,
691281,52842,,71,
691281,19157,,71,
691281,53459,71,,
691281,45088,45,,
691281,60000,71,,
691158,65015,,86,
691158,52842,,75,
691158,78589,,73,
691158,53459,75,,
691158,51374,73,,
691158,19157,86,,
690986,65015,,55,
690986,52842,,55,
690986,78589,,71,
690986,55554,55,,
690986,51374,71,,
690986,19157,55,,
691168,55480,,62,
691168,13834,,71,
691168,60000,,78,
691168,53459,71,,
691168,61259,62,,
691168,19157,78,,
692772,53459,,74,
692772,61259,,79,
692772,14601,,84,
692772,55480,84,,
692772,55881,74,,
692772,63703,79,,
691055,46677,,54,
691055,53459,,62,
691055,63703,,79,
691055,49727,54,,
691055,61259,62,,
691055,19157,79,,
691103,60000,,58,
691103,19157,58,,
691265,61259,,78,
691265,60000,,78,
691265,13834,78,,
691265,65015,78,,
691437,53459,,78,
691437,51374,78,,
691323,15314,,11,
691323,55480,,71,
691323,63703,,74,
691323,46619,11,,
691323,13834,71,,
691323,51374,74,,
691176,14601,,61,
691176,60000,,58,
691176,63703,,58,
691176,13834,61,,
691176,51374,58,,
691176,19157,58,,
691152,65015,,80,
691152,14601,,80,
691152,51374,,78,
691152,13834,80,,
691152,63703,78,,
691152,67060,80,,
691015,53459,,81,
691015,14601,,73,
691015,51374,,73,
691015,13834,73,,
691015,65015,73,,
691015,60000,81,,
703943,74169,,64,
703943,53459,,71,
703943,69047,64,,
703943,65015,71,,
704262,53459,,79,
704262,61259,,80,
704262,78589,,79,
704262,45088,80,,
704262,65015,79,,
704262,19157,79,,
705306,50919,,56,
705306,45088,,72,
705306,70884,,72,
705306,53459,72,,
705306,61259,72,,
705306,65015,56,,
691384,74169,,67,
691384,50919,,72,
691384,45088,,72,
691384,46677,67,,
691384,77160,72,,
691384,19157,72,,
691461,55554,,84,
691461,57274,,64,
691461,53827,84,,
691461,18869,64,,
691151,49472,,66,
691151,44584,,80,
691151,53827,66,,
691151,18869,80,,
691400,49472,,61,
691400,55480,,50,
691400,44584,,76,
691400,45088,50,,
691400,57274,76,,
691400,18869,61,,
691049,46677,,71,
691049,19157,,71,
691049,78589,,58,
691049,55554,58,,
691049,51374,71,,
691049,60000,71,,
704435,60000,,64,
704435,51374,,,62
704435,19157,64,,
704899,46677,,73,
704899,63703,,72,
704899,72069,,66,
704899,13834,73,,
704899,19157,72,,
704899,42194,66,,
704912,61259,,76,
704912,63703,,82,
704912,45088,76,,
704912,51374,82,,
691433,45088,,49,
691433,70884,,72,
691433,61259,49,,
691433,63703,72,,
705256,46677,,66,
705256,61259,,66,
705256,63703,,75,
705256,45088,75,,
705256,70884,66,,
705256,72069,66,,
691229,71423,,36,
691229,19157,,66,
691229,70884,,83,
691229,42500,36,,
691229,63703,66,,
691229,42194,83,,
691223,50919,,45,
691223,36541,,60,
691223,70884,,60,
691223,55554,,,23
691223,21776,60,,
691223,19157,60,,
691223,72069,45,,
691139,21776,,62,
691139,19157,,45,
691139,70884,,89,
691139,65015,62,,
691139,63703,45,,
691139,42194,89,,
691196,50919,,45,
691196,13834,,40,
691196,72606,,63,
691196,46677,45,,
691196,53388,40,,
691196,19157,63,,
690944,49472,,45,
690944,50919,,71,
690944,36541,,78,
690944,21776,78,,
690944,72606,71,,
690944,57274,45,,
691491,50919,,24,
691491,53388,,82,
691491,44584,,85,
691491,36541,,,79
691491,45280,24,,
691491,72606,85,,
691491,57274,82,,
691081,55554,,80,
691081,45088,,77,
691081,72606,,45,
691081,65015,80,,
691081,53827,45,,
691081,80605,77,,
691328,50919,,61,
691328,55480,,61,
691328,63703,,73,
691328,65015,73,,
691328,44584,61,,
691328,57274,61,,
691486,49472,,62,
691486,63703,,62,
691486,57274,,62,
691486,15314,62,,
691486,19157,62,,
691486,18869,62,,
690978,49472,,71,
690978,81892,,61,
690978,44584,,61,
690978,15314,71,,
690978,13834,61,,
690978,45088,61,,
690955,15314,,66,
690955,45088,,59,
690955,81892,59,,
690955,18869,66,,
690995,13834,,89,
690995,57274,,76,
690995,18869,,89,
690995,65015,89,,
690995,80605,89,,
690995,82567,76,,
690947,46619,,32,
690947,45088,,67,
690947,70884,,67,
690947,13834,67,,
690947,51374,67,,
690947,57274,32,,
691319,45088,,9,
691319,70884,,87,
691319,57274,,76,
691319,80683,87,,
691319,13834,9,,
691319,65015,76,,
691082,53827,,62,
691082,19157,,79,
691082,70884,,62,
691082,13834,62,,
691082,44584,62,,
691082,63703,79,,
691085,46677,,6,
691085,44584,,65,
691085,19157,,89,
691085,55554,6,,
691085,63703,89,,
691085,70884,65,,
691349,50919,,83,
691349,53827,,57,
691349,19157,,57,
691349,13834,83,,
691349,63703,57,,
691349,18869,57,,
691028,46677,,81,
691028,53827,,74,
691028,44584,,74,
691028,55554,81,,
691028,45088,74,,
691028,18869,74,,
691275,44584,,75,
691275,19157,,69,
691275,18869,,67,
691275,13834,69,,
691275,65015,67,,
691275,53827,75,,
691192,44584,,88,
691192,71940,88,,
691443,49472,,45,
691443,50919,,70,
691443,57274,,81,
691443,55554,45,,
691443,71423,81,,
691443,71940,70,,
690965,53827,,78,
690965,19157,,63,
690965,57274,,63,
690965,45088,63,,
690965,65015,78,,
690965,18869,63,,
691105,71940,,60,
691105,36541,,72,
691105,72606,,60,
691105,53388,60,,
691105,65015,72,,
691105,18869,60,,
691197,42500,,57,
691197,65015,,77,
691197,60000,,69,
691197,46677,57,,
691197,61259,69,,
691197,19157,77,,
672720,55556,,66,
672720,50757,,80,
672720,53459,80,,
672720,13834,66,,
670771,61259,,64,
670771,24524,,72,
670771,13834,64,,
670771,50757,72,,
672786,55480,,64,
672786,24524,,58,
672786,13834,64,,
672786,50757,58,,
673008,43751,,38,
673008,34287,,71,
673008,55480,,86,
673008,46677,,,33
673008,57204,38,,
673008,61259,86,,
673008,13834,71,,
672791,13823,,46,
672791,53459,,40,
672791,21292,,64,
672791,57204,,,38
672791,14177,46,,
672791,13834,40,,
672791,63703,64,,
682941,55556,,89,
682941,13834,,74,
682941,53459,89,,
682941,65015,74,,
672693,13834,,71,
672693,50757,,88,
672693,21292,71,,
672693,24524,88,,
683517,61259,,65,
683517,63703,,65,
683517,24524,,81,
683517,43751,65,,
683517,65015,65,,
683517,50757,81,,
672652,14177,,61,
672652,43751,,82,
672652,51399,61,,
672652,24524,82,,
672546,43751,,78,
672546,61259,,89,
672546,21292,,78,
672546,34287,78,,
672546,53459,89,,
672546,63703,78,,
672719,43751,,56,
672719,61259,,55,
672719,53459,55,,
672719,63703,56,,
683758,40982,,45,
683758,61259,,74,
683758,46677,45,,
683758,53459,74,,
672638,43751,,33,
672638,61259,,45,
672638,63703,,70,
672638,55554,,,32
672638,14177,33,,
672638,55480,45,,
672638,24524,70,,
684967,52014,,59,
684967,53459,,87,
684967,63703,87,,
684967,50757,59,,
672730,53459,,79,
672730,50757,79,,
672552,55480,,80,
672552,13834,,72,
672552,21292,,88,
672552,51399,,,78
672552,40982,80,,
672552,49717,72,,
672552,24524,88,,
672742,65015,,69,
672742,55480,,45,
672742,13834,,68,
672742,49717,45,,
672742,53459,69,,
672742,24524,68,,
672879,14177,,12,
672879,32335,,5,
672879,49717,,89,
672879,46677,5,,
672879,40982,12,,
672879,61259,89,,
685372,65015,,65,
685372,50757,,59,
685372,61259,65,,
685372,63703,59,,
672840,55556,,60,
672840,61259,60,,
672716,65015,,57,
672716,73901,,72,
672716,50757,,64,
672716,36254,,,56
672716,40982,57,,
672716,34287,72,,
672716,63703,64,,
672865,46677,,44,
672865,34287,,62,
672865,55556,,61,
672865,65015,62,,
672865,55480,44,,
672865,50757,61,,
672557,34287,,65,
672557,58113,,89,
672557,13834,,65,
672557,65015,65,,
672557,63703,65,,
672557,50757,89,,
672714,65015,,74,
672714,74148,74,,
672875,74174,,54,
672875,13834,,58,
672875,21292,,86,
672875,46677,54,,
672875,65015,58,,
672875,63703,86,,
672860,14177,,78,
672860,13834,,78,
672860,46696,78,,
672860,74174,78,,
686685,46696,,73,
686685,65015,,79,
686685,61259,79,,
686685,63703,73,,
672949,14177,,28,
672949,13834,,85,
672949,21292,,89,
672949,46677,28,,
672949,74174,89,,
672949,63703,85,,
672726,55554,,41,
672726,50757,,20,
672726,61259,41,,
672726,65015,20,,
672726,63703,90,,
672856,64444,,45,
672856,50757,,45,
672856,61259,45,,
672856,65015,45,,
672596,55554,,89,
672596,55480,,89,
672596,46696,,,31
672596,61259,89,,
672596,65015,89,,
672661,46677,,74,
672661,49717,,42,
672661,36541,,85,
672661,34287,74,,
672661,61259,85,,
672661,74148,42,,
672897,34287,,64,
672897,13834,,72,
672897,49717,,,45
672897,65015,64,,
672897,55480,72,,
672553,55554,,46,
672553,61259,,68,
672553,13834,,76,
672553,40982,46,,
672553,55480,68,,
672553,63703,76,,
672883,65015,,79,
672883,64444,,71,
672883,34287,79,,
672883,63703,71,,
672512,65015,,59,
672512,36541,,74,
672512,58113,,78,
672512,34287,59,,
672512,13834,74,,
672512,63703,78,,
672539,58113,,72,
672539,65015,72,,
672911,65015,,28,
672911,58113,,82,
672911,34287,82,,
672911,13834,28,,
672694,58113,,83,
672694,65015,83,,
672795,58113,,86,
672795,21292,,57,
672795,64444,,66,
672795,34287,86,,
672795,65015,57,,
672795,63703,66,,
672637,34287,,89,
672637,13834,,70,
672637,61259,89,,
672637,65015,70,,
672575,55554,,66,
672575,34287,66,,
672745,46696,,72,
672745,64444,,88,
672745,34287,72,,
672745,63703,88,,
672926,49717,,37,
672926,13834,,51,
672926,21292,,89,
672926,34287,51,,
672926,55480,37,,
672926,63703,89,,
672763,46696,,58,
672763,74174,,76,
672763,14177,58,,
672763,63703,76,,
673007,55554,,87,
673007,52014,,81,
673007,24524,,73,
673007,53459,87,,
673007,61259,81,,
673007,63703,73,,
672975,36254,,78,
672975,65015,,81,
672975,21292,,89,
672975,40982,78,,
672975,53459,81,,
672975,63703,89,,
672570,55554,,62,
672570,52014,,62,
672570,14177,,,64
672570,53459,62,,
672570,24524,62,,
673027,52014,,62,
673027,55556,,89,
673027,36541,,68,
673027,53459,62,,
673027,61259,89,,
673027,63703,68,,
672973,46677,,32,
672973,52014,,45,
672973,53459,,74,
672973,40982,74,,
672973,61259,45,,
672973,36541,32,,
672670,52014,,65,
672670,13834,65,,
672666,49717,,72,
672666,34287,,70,
672666,55556,,83,
672666,65015,70,,
672666,55480,83,,
672666,36541,72,,
656719,53112,,112,
656719,34287,,112,
656719,50757,,100,
656719,26297,112,,
656719,55480,112,,
656719,53459,100,,
653301,34287,,76,
653301,50757,,82,
653301,53459,76,,
653301,63703,82,,
653343,43751,,82,
653343,34287,,73,
653343,50757,,71,
653343,55480,82,,
653343,53459,73,,
653343,63703,71,,
653436,43751,,63,
653436,64444,,63,
653436,53459,63,,
653436,63703,63,,
663964,51399,,65,
663964,43751,,67,
663964,34287,,76,
663964,47242,65,,
663964,26297,76,,
663964,53459,67,,
653422,34287,,78,
653422,64444,,83,
653422,65015,78,,
653422,63703,83,,
653770,53459,,73,
653770,55851,73,,
653359,49717,,89,
653359,34287,,85,
653359,53459,,73,
653359,43751,73,,
653359,26297,85,,
653359,65015,89,,
653396,34287,,87,
653396,53459,,64,
653396,50757,,79,
653396,43751,64,,
653396,65015,87,,
653396,63703,79,,
653251,43751,,71,
653251,34287,,89,
653251,47242,89,,
653251,26297,71,,
653734,43751,,85,
653734,49717,,88,
653734,26297,88,,
653734,55851,85,,
653625,34287,,22,
653625,55851,22,,
653342,50757,,18,
653342,43751,18,,
653322,34287,,67,
653322,55851,,76,
653322,26297,76,,
653322,50757,67,,
666737,26297,,62,
666737,55423,,77,
666737,58154,,70,
666737,53459,77,,
666737,55851,70,,
666737,63703,62,,
653306,34287,,81,
653306,55851,,82,
653306,50757,,64,
653306,53459,81,,
653306,63703,64,,
653306,58154,82,,
653491,55480,,85,
653491,55851,,76,
653491,55423,,62,
653491,50757,,,36
653491,53459,85,,
653491,63703,62,,
653491,58154,76,,
653277,34287,,81,
653277,26762,,69,
653277,47926,81,,
653277,63703,69,,
653470,14177,,26,
653470,34287,,11,
653470,53459,,79,
653470,47926,79,,
653470,68398,26,,
653470,63703,11,,
653389,53459,,65,
653389,58154,,64,
653389,26762,,43,
653389,53112,64,,
653389,63703,43,,
653389,55423,65,,
653399,53459,,89,
653399,55158,,60,
653399,58154,,20,
653399,26297,89,,
653399,63703,60,,
653399,55423,20,,
653748,14177,,56,
653748,53459,,80,
653748,58154,,63,
653748,68398,56,,
653748,63703,63,,
653748,55423,80,,
653516,44204,,81,
653516,26297,,63,
653516,53459,63,,
653516,63703,81,,
653504,44204,,84,
653504,53459,,80,
653504,55423,84,,
653504,58154,80,,
653314,53459,,65,
653314,55851,65,,
653289,44204,,61,
653289,63703,61,,
653702,64219,,74,
653702,55480,,89,
653702,53459,,74,
653702,14177,89,,
653702,43751,74,,
653702,58154,74,,
653615,34287,,83,
653615,53459,,61,
653615,26762,,61,
653615,43751,61,,
653615,63703,61,,
653615,58154,83,,
653297,58154,,67,
653297,26762,,80,
653297,53459,67,,
653297,63703,80,,
653463,53112,,79,
653463,34287,,65,
653463,26762,,65,
653463,26297,79,,
653463,53459,65,,
653463,55851,65,,
653332,55851,,70,
653332,55423,,70,
653332,53459,70,,
653332,58154,70,,
653582,46677,,70,
653582,63703,,69,
653582,58154,,81,
653582,53112,,,6
653582,26297,70,,
653582,55158,69,,
653582,55423,81,,
667475,63703,,64,
667475,55423,,64,
667475,47926,64,,
667475,53459,64,,
664116,46677,,46,
664116,43751,,64,
664116,55480,,75,
664116,47242,46,,
664116,65015,75,,
664116,63703,64,,
653402,43751,,46,
653402,55851,,86,
653402,47926,86,,
653402,63703,46,,
653646,53459,,89,
653646,53233,,73,
653646,47926,73,,
653646,43751,89,,
653693,34287,,70,
653693,55851,,77,
653693,43751,70,,
653693,63703,77,,
653523,55851,,61,
653523,52660,,80,
653523,43751,80,,
653523,63703,61,,
653608,53459,,36,
653608,53233,,74,
653608,55851,36,,
653608,63703,74,,
653249,46677,,14,
653249,43751,,77,
653249,53233,,83,
653249,47242,14,,
653249,26297,77,,
653249,63703,83,,
666031,51399,,57,
666031,43751,,43,
666031,49717,,77,
666031,14177,57,,
666031,65015,43,,
666031,55480,77,,
653250,53233,,46,
653250,26297,46,,
653250,63703,90,,
653583,53112,,86,
653583,55851,,79,
653583,63703,,64,
653583,47926,64,,
653583,65015,79,,
653583,55480,86,,
653364,34287,,86,
653364,47926,86,,
666192,49717,,11,
666192,34287,,77,
666192,43751,77,,
666192,55480,11,,
653376,55851,,72,
653376,63703,72,,
653739,34287,,77,
653739,43751,77,,
653588,46677,,46,
653588,14177,,46,
653588,44204,,89,
653588,47926,89,,
653588,47242,46,,
653588,68398,46,,
653571,34287,,87,
653571,43751,87,,
653265,55851,,87,
653265,58154,,46,
653265,43751,87,,
653265,63703,46,,
653310,34287,,85,
653310,55851,,77,
653310,43751,85,,
653310,63703,77,,
666570,34287,,74,
666570,47926,74,,
636518,15091,,83,
636518,57630,,75,
636518,50844,83,,
636518,46484,75,,
637690,44173,,66,
637690,15091,,62,
637690,57630,,46,
637690,40226,66,,
637690,36304,46,,
637690,46484,62,,
636820,34287,,74,
636820,15091,,80,
636820,50844,74,,
636820,46484,80,,
636801,14177,,24,
636801,34287,,46,
636801,15091,,59,
636801,40756,,,90
636801,40226,,,90
636801,47242,24,,
636801,50844,46,,
636801,46484,59,,
636372,34287,,77,
636372,15091,,81,
636372,46484,,61,
636372,44204,81,,
636372,50844,77,,
636372,57630,61,,
636746,34287,,68,
636746,57630,,66,
636746,46484,,74,
636746,44204,74,,
636746,50844,68,,
636746,36304,66,,
645446,44173,,13,
645446,46484,,60,
645446,40226,13,,
645446,34287,60,66,
645446,55480,66,,
636678,15091,,15,
636678,36304,,75,
636678,44204,15,,
636678,46484,75,,
636549,55480,,77,
636549,36304,,62,
636549,55851,,73,
636549,44204,73,,
636549,50844,77,,
636549,57630,62,,
636655,57821,,68,
636655,57630,68,,
636723,49743,,27,
636723,55851,,85,
636723,44204,70,,
636723,50844,27,70,
636723,57630,85,,
636525,36304,,84,
636525,57630,84,,
636839,57821,,71,
636839,36304,,84,
636839,55851,,89,
636839,44204,89,,
636839,50844,71,,
636839,57630,84,,
636559,36304,,88,
636559,46484,,85,
636559,49716,,76,
636559,47242,85,,
636559,44204,76,,
636559,57630,88,,
646729,44204,,41,
646729,46484,,69,
646729,57821,69,,
646729,55851,41,,
636699,36304,,89,
636699,55851,,89,
636699,55480,89,,
636699,57630,89,,
636818,36304,,78,
636818,55851,,68,
636818,49716,,87,
636818,44204,68,,
636818,50844,87,,
636818,57630,78,,
636808,57821,,89,
636808,57630,,71,
636808,49716,,79,
636808,44204,71,,
636808,50844,89,,
636808,34287,79,,
636348,40756,,71,
636348,55851,,58,
636348,49716,,,63
636348,44204,58,,
636348,50844,71,,
646769,44204,,57,
646769,57630,,86,
646769,55851,,71,
646769,50844,71,,
646769,55480,86,,
646769,36304,57,,
647041,57630,,63,
647041,55851,,63,
647041,46484,,72,
647041,50844,72,,
647041,15091,63,,
647041,36304,63,,
636423,57821,,85,
636423,34287,,82,
636423,57630,,68,
636423,50844,85,,
636423,15091,82,,
636423,55851,68,,
636828,55851,,63,
636828,46484,,82,
636828,15091,82,,
636828,57630,63,,
636807,57821,,77,
636807,36304,,70,
636807,46484,,46,
636807,50844,77,,
636807,57630,70,,
636807,55851,46,,
636770,47242,,65,
636770,55851,,70,
636770,49716,,80,
636770,46677,65,,
636770,34287,70,,
636770,57630,80,,
636472,57821,,89,
636472,55851,,75,
636472,44204,75,,
636472,55480,89,,
636459,44204,,77,
636459,57821,,72,
636459,57630,,46,
636459,14177,77,,
636459,32332,46,,
636459,55851,72,,
636689,46677,,68,
636689,50844,,44,
636689,15091,,75,
636689,14177,68,,
636689,57821,44,,
636689,55851,75,,
636711,46484,,59,
636711,15091,59,,
648635,14177,,72,
648635,46484,,84,
648635,50844,72,,
648635,63703,84,,
636617,57821,,83,
636617,53268,,46,
636617,51399,83,,
636617,46484,46,,
636841,15091,,85,
636841,55851,,73,
636841,53268,73,,
636841,62991,85,,
636445,15091,,46,
636445,49717,,69,
636445,57630,,63,
636445,57821,46,,
636445,53268,69,,
636445,62991,63,,
636788,14177,,72,
636788,55851,,86,
636788,62991,,69,
636788,44173,72,,
636788,57630,69,,
636788,46484,86,,
636379,55851,,83,
636379,62991,,85,
636379,57630,85,,
636379,46484,83,,
636516,57821,,74,
636516,49717,,76,
636516,46484,,63,
636516,44204,74,,
636516,50844,76,,
636516,36304,63,,
636650,34287,,81,
636650,36304,,68,
636650,46484,,89,
636650,44204,68,,
636650,50844,81,,
636650,57821,89,,
649236,34287,,79,
649236,44204,79,,
636551,44204,,87,
636551,62991,,66,
636551,57821,87,,
636551,64444,66,,
636786,36304,,67,
636786,62991,,78,
636786,44204,67,,
636786,64444,78,,
636600,34287,,76,
636600,49717,,38,
636600,36304,,46,
636600,44204,76,,
636600,50844,38,,
636600,64444,46,,
636633,50844,,74,
636633,34287,,74,
636633,62991,,56,
636633,44204,56,,
636633,57821,74,,
636633,36304,74,,
636707,36304,,78,
636707,62991,78,,
636563,57821,,61,
636563,64444,,61,
636563,34287,61,,
636563,36304,61,,
636720,34287,,86,
636720,36304,,59,
636720,64444,,86,
636720,57821,86,,
636720,55851,59,,
636720,62991,86,,
636533,55851,,88,
636533,64444,,73,
636533,43123,,,72
636533,54030,73,,
636533,57821,88,,
636370,34287,,78,
636370,49717,,86,
636370,46484,,78,
636370,57821,86,,
636370,15091,78,,
636370,55851,78,,
636834,44173,,39,
636834,57630,,67,
636834,64444,,75,
636834,57821,39,,
636834,65015,75,,
636834,46484,67,,
636343,15091,,46,
636343,55851,,77,
636343,62991,,59,
636343,44204,77,,
636343,57821,46,,
636343,36304,59,,
636754,57821,,73,
636754,49717,,64,
636754,62991,,65,
636754,50844,73,,
636754,34287,65,,
636754,36304,64,,
627185,5204,,81,
627185,47248,,82,
627185,55851,81,,
627185,46484,82,,
617065,5204,,34,
617065,50844,,76,
617065,53334,,76,
617065,44204,34,,
617065,55851,76,,
